id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7422143,S.E. Portland Division/Clinton,18830,Dosia,,Hosford-Abernethy,45.50328039896234,-122.65012425246023,Private room,58,2,19,2015-12-28,3.58,1,359
213600,Clinton neighborhood cottage,37875,Rachelle,,Hosford-Abernethy,45.505672037160856,-122.64547845547153,Entire home/apt,124,1,35,2015-12-27,5.53,1,46
8241423,Heart of Inner SE - Division,3141095,Lasse,,Hosford-Abernethy,45.50222006406187,-122.64578859686316,Entire home/apt,95,1,18,2015-12-28,4.82,1,160
5618418,Jazz Musician's Loft,29047180,Morgan,,Hosford-Abernethy,45.50438514728527,-122.65062022220444,Entire home/apt,150,2,18,2015-12-13,3.53,1,36
7202320,"Inner SE, Pets OK, Basement Beauty!",37410089,Tricia,,Hosford-Abernethy,45.50435183278749,-122.65286409846387,Entire home/apt,77,2,8,2015-07-27,1.36,1,338
4457780,1920's Duplex in Historic Ladd's,3440985,Leticia,,Hosford-Abernethy,45.50856358547953,-122.65239283094387,Private room,90,2,0,,,1,365
4310634,Gorgeous Ladd's Addition Home ,22350667,,,Hosford-Abernethy,45.50956482394908,-122.64769988969661,Entire home/apt,165,2,13,2015-10-19,0.94,1,364
9594227,Charming Division/Clinton Craftsman,25898307,Jessica (& Tawny),,Hosford-Abernethy,45.50140301569648,-122.64743462761194,Entire home/apt,225,3,1,2015-12-29,1,2,13
5309890,"""The Getaway"" a modern cottage",27506814,Lilly,,Hosford-Abernethy,45.50409622516446,-122.64299779167062,Entire home/apt,140,2,44,2015-12-22,4.60,1,351
2483626,Historic Ladd's Addition Cottage,9152412,Betty & Mary,,Hosford-Abernethy,45.51057728778235,-122.6472583658634,Entire home/apt,95,2,93,2015-12-26,4.29,1,340
557948,"Pretty house, perfect location ",2690880,Randy,,Hosford-Abernethy,45.50895140625741,-122.6443830804544,Entire home/apt,99,3,7,2014-09-22,0.37,1,365
5507619,charming private historic central 2,13762578,Yanna,,Hosford-Abernethy,45.5104096521403,-122.64634099161415,Entire home/apt,115,2,40,2015-12-26,4.46,3,336
3677614,Charming 2BR Unit ~ Hawthorne/Ladds,13351238,Jennifer,,Hosford-Abernethy,45.507298288991045,-122.6499009875402,Entire home/apt,97,1,84,2015-12-25,4.88,1,347
5572115,cozy private central heartspace  3,13762578,Yanna,,Hosford-Abernethy,45.510262426466454,-122.64658386756234,Entire home/apt,100,2,56,2015-12-25,5.87,3,311
4595361,Modern Home in Clinton / Divison,23820081,,,Hosford-Abernethy,45.50287072088065,-122.64550866316576,Entire home/apt,225,5,0,,,1,365
2075093,Beautiful 1 bdrm apartment SE PDX,10606077,,,Hosford-Abernethy,45.50813044298236,-122.63929456682119,Entire home/apt,125,2,10,2015-09-08,0.57,1,357
4218540,Sweet Home in Inner SE PDX!,3746732,Simcha,,Hosford-Abernethy,45.50370187558923,-122.64937211827866,Entire home/apt,150,3,1,2015-07-08,0.17,1,300
5904142,Dining District Jewel,19052765,Melanie & Dirk,,Hosford-Abernethy,45.50060297140367,-122.6408580732822,Private room,74,1,59,2015-12-08,7.08,1,359
8294846,Private room in inner SE PDX,22338256,Amy,,Hosford-Abernethy,45.50756396049359,-122.65432873335726,Private room,65,1,11,2015-11-22,2.92,1,154
8522370,Designer Nest in Central Portland!,44874349,,,Hosford-Abernethy,45.51130725039953,-122.64322075012944,Entire home/apt,105,1,20,2015-12-23,6.25,1,76
4926335,Locust Street Home Spa,25377417,Melinda,,Hosford-Abernethy,45.509553794389106,-122.64899719618035,Entire home/apt,98,3,27,2015-12-28,4.48,1,354
9063825,Great location & beautiful home,25976161,Robin,,Hosford-Abernethy,45.50062635142606,-122.63569810990383,Private room,75,1,0,,,1,44
1546469,#2 LovelyRoomClose-inSE WalkScore93,837596,Lucinda,,Hosford-Abernethy,45.502016541033996,-122.64486760076683,Private room,45,3,76,2015-12-18,2.68,2,348
2330369,The Sweet Suite: Pure PDX!,11901498,Liz And Jonas,,Hosford-Abernethy,45.50113102908166,-122.63699477409654,Entire home/apt,150,2,81,2015-12-13,4.21,1,360
10123817,Cozy Room/Great location/Good Peeps,51949736,Natalie,,Hosford-Abernethy,45.51213844838812,-122.6521978860073,Private room,35,2,0,,,1,25
5403563,Charming Victorian in SE Clinton,28009699,Yvonne,,Hosford-Abernethy,45.50444553534275,-122.64260766412711,Private room,60,1,29,2015-11-19,4.29,2,365
7577571,Close-in Creative Repslendence,2984591,Evan,,Hosford-Abernethy,45.50129806593829,-122.64285617275688,Entire home/apt,100,2,6,2015-11-22,1.18,2,74
9256890,One Bedroom in Urban Retreat,391677,Andrea,,Hosford-Abernethy,45.508281154091115,-122.64761438371966,Private room,95,1,0,,,1,365
6700890,Touch of French in SE Clinton,28009699,Yvonne,,Hosford-Abernethy,45.50322772855365,-122.64121945414097,Private room,55,2,14,2015-11-09,2.10,2,365
3186491,cozy and spacious beauty,478015,Scott,,Hosford-Abernethy,45.5040272703306,-122.6466817660896,Entire home/apt,64,4,0,,,1,9
9958689,Private room in the heart of SE,23619300,Evan,,Hosford-Abernethy,45.503587921714384,-122.65153572742514,Private room,50,1,0,,,1,57
7790240,Charming on 21st and Clinton,16113117,Kristen,,Hosford-Abernethy,45.50019450890422,-122.64513884575842,Entire home/apt,175,3,10,2015-12-28,2.22,2,349
1687092,"Great close-in neighborhood, Bed 1",8916178,Eric,,Hosford-Abernethy,45.50945304752748,-122.65314338051087,Private room,75,2,74,2015-12-04,2.94,1,347
3251538,"Sunny 1 bdrm, Close-in SE Hawthorne",19234,Scott,,Hosford-Abernethy,45.51178975324796,-122.6425624423154,Entire home/apt,90,3,73,2015-12-21,3.85,2,195
3283695,"Amazing space, ideal location!",16596426,Tara And Laurel,,Hosford-Abernethy,45.5086329638981,-122.64612188424918,Entire home/apt,95,3,24,2015-12-05,1.45,1,272
9796095,Designer Tiny House on SE Division!,12759153,Bryan+Jen,,Hosford-Abernethy,45.50518130495147,-122.63802752208706,Entire home/apt,99,3,0,,,3,348
7092722,"Casita Sarita,  Your Urban Escape!!",13322905,Sarah,,Hosford-Abernethy,45.50419679677104,-122.65364379763365,Entire home/apt,85,1,38,2015-12-13,6.23,1,271
7076216,Close in near Division & Hawthorne,9152714,Gary & Mary,,Hosford-Abernethy,45.506045132495814,-122.65409901076953,Entire home/apt,115,3,21,2015-12-13,3.77,1,168
714112,Historic Ease & Beauty in SE PDX,1726057,Kym And Fred,,Hosford-Abernethy,45.510492309208374,-122.65285029739056,Private room,67,1,175,2015-12-30,4.49,2,236
4024831,Hummingbird House,4967953,Kerry,,Hosford-Abernethy,45.499168656615375,-122.64199465809813,Entire home/apt,125,1,51,2015-08-21,3.85,2,164
4475369,SE 27th at 27th and Clinton,4006487,Kathleen,,Hosford-Abernethy,45.50257910628109,-122.63990889923684,Private room,111,5,1,2015-08-05,0.20,1,178
1194120,Cozy Hawthorne Hideaway-3 BD ,6525571,Kathy,,Hosford-Abernethy,45.50968167107651,-122.65247074754346,Entire home/apt,149,2,137,2015-12-20,4.53,1,337
4914388,"Artful studio, Ladd's Addition, PDX",25307230,Mia,,Hosford-Abernethy,45.50595648656429,-122.6500377278629,Entire home/apt,122,1,53,2015-12-15,5.58,1,360
1440978,Cozy n Roomy Close in SE House dogs,6846423,Dorothy,,Hosford-Abernethy,45.50157226538456,-122.64708513321816,Entire home/apt,189,2,60,2015-12-19,3.19,1,356
1072787,Bright Mid-Century in Inner SE.,2080690,,,Hosford-Abernethy,45.49906759379466,-122.63815926120168,Entire home/apt,99,2,6,2015-12-01,0.46,1,328
2455288,Historic Ladd's Addition Beauty,11021785,,,Hosford-Abernethy,45.50491715807514,-122.64333162374209,Entire home/apt,375,4,9,2015-08-11,0.48,1,42
3987092,"City Gem ~ Quiet, Private, Central",20666601,Susan Rae,,Hosford-Abernethy,45.50208222718298,-122.64582945173923,Entire home/apt,85,1,98,2015-12-31,6.02,1,352
9484272,Close to Everything! Division Area,38155723,Cynthia,,Hosford-Abernethy,45.50155701647646,-122.64429068225037,Private room,75,1,0,,,2,46
3372173,Walkers bliss in best neighborhood.,2628526,Kara,,Hosford-Abernethy,45.504028575544474,-122.64514363127016,Private room,65,1,162,2015-12-24,8.77,1,338
1332422,Beautiful Home Close in SE Portland,1616228,,,Hosford-Abernethy,45.51180500115801,-122.64469470740882,Entire home/apt,205,3,9,2015-08-17,0.31,1,244
7034053,Treehouse Haven- Ladd's Addition,22585632,Julie,,Hosford-Abernethy,45.509213221807805,-122.64712181472,Entire home/apt,110,2,6,2015-09-30,1.05,1,364
2020429,"Modern Apt. Close in SE, LOCATION!",10385699,Katrina And Tom,,Hosford-Abernethy,45.504839558453334,-122.65482308381152,Entire home/apt,98,2,143,2015-12-21,5.85,1,351
3543983,3bd Classic Portland Style - Walk!,7168862,Rachael,,Hosford-Abernethy,45.50518923767805,-122.64049132216549,Entire home/apt,175,2,57,2015-12-15,3.32,1,341
7885712,HAWTHORNE Wisteria Retreat,41571033,Ed And Sari,,Hosford-Abernethy,45.509477014887224,-122.64178731710787,Entire home/apt,109,1,29,2015-12-23,8.79,1,287
7788020,Modern living: SE Division/Clinton,40983963,Erik And Evin,,Hosford-Abernethy,45.503923162030226,-122.64806366517037,Entire home/apt,170,3,1,2015-11-29,0.88,1,45
9352576,Charming Division/Clinton Guestroom,25898307,Jessica (& Tawny),,Hosford-Abernethy,45.50264063949516,-122.64722588850064,Private room,59,1,6,2015-12-21,3.83,2,351
95557,Egregiously SE Portland #2 Clinton,51949,Amy,,Hosford-Abernethy,45.508740640726124,-122.64194389325853,Entire home/apt,275,2,122,2015-12-11,2.17,1,362
5944605,Little Industrial Palace In The Sky,30859502,,,Hosford-Abernethy,45.502332075932294,-122.65419883166356,Entire home/apt,125,1,4,2015-10-12,0.47,1,365
2216467,SE 27th/Clinton-DivisionPiccoloPark,4006487,,,Hosford-Abernethy,45.50312570267386,-122.6383049290452,Entire home/apt,249,5,21,2015-11-28,1.22,1,364
9080307,Artsy studio in prime inner SE,47353899,Gillian,,Hosford-Abernethy,45.510613117575566,-122.64962910362502,Entire home/apt,80,2,4,2015-12-08,2.22,1,296
5287244,Modern + Cozy Inner SE 1BR Retreat,5209655,Laura,,Hosford-Abernethy,45.50971184010699,-122.65317661487714,Entire home/apt,70,1,49,2015-12-19,4.61,1,352
8327909,Close-in Creative Sensible Mancave,2984591,Evan,,Hosford-Abernethy,45.503073844919314,-122.64277249421792,Private room,50,1,5,2015-11-12,1.58,2,363
9730411,Sunny Bedroom with Private Bath,4967953,Kerry,,Hosford-Abernethy,45.50007926203999,-122.64240189701795,Private room,40,6,0,,,2,83
4223241,SE Portland Basement Apartment,21917193,Bruce,,Hosford-Abernethy,45.50598935454521,-122.6410583906224,Entire home/apt,95,1,35,2015-11-29,2.63,1,88
1978639, SE Studio off Division St.,10212172,Emma,,Hosford-Abernethy,45.50531776045958,-122.63953388121658,Entire home/apt,85,2,13,2015-12-31,0.53,1,20
249526,Rosebud Room,1307164,Hilary,,Hosford-Abernethy,45.507942632448184,-122.64455934904773,Private room,95,1,107,2015-12-27,2.20,1,358
4772312,Super Close-In SE Townhouse,18580154,Dee,,Hosford-Abernethy,45.51053934725462,-122.64410538469319,Entire home/apt,150,1,14,2015-12-23,1.12,1,82
8522907,Urban Retreat with Fireplace,391677,,,Hosford-Abernethy,45.50900998131227,-122.64759295211395,Entire home/apt,175,3,1,2015-10-19,0.40,1,365
4025399,Hot SE Division! Warm & welcoming~,128686,Leah,,Hosford-Abernethy,45.503545730115874,-122.6422066264199,Entire home/apt,110,2,29,2015-12-21,3.49,1,188
4949851,Cozy Bungalow in Historic Ladd's,9891383,,,Hosford-Abernethy,45.507271970611946,-122.6486098443057,Entire home/apt,160,2,16,2015-11-16,1.73,1,231
2362319,Private Bath/Hot tub/Lounge/SE,9931429,Stacey,,Hosford-Abernethy,45.50155365813437,-122.64653720256307,Private room,90,1,38,2015-11-29,3.27,1,342
4729357,Sherman House,9358084,A & J,,Hosford-Abernethy,45.507294949582025,-122.65577302568441,Entire home/apt,95,1,33,2015-12-22,2.63,1,362
6131755,MakerFlat- a Living PDX Gallery,12759153,Bryan+Jen,,Hosford-Abernethy,45.504799048422306,-122.64021188923248,Entire home/apt,129,3,24,2015-11-27,3.26,3,356
700371, Cute house in Foodie Wonderland,2965830,Ashley,,Hosford-Abernethy,45.50689112338689,-122.63589840458971,Entire home/apt,175,1,26,2015-11-16,0.82,2,103
9473309,Craftsman in Central South East,2910293,,,Hosford-Abernethy,45.504641112297236,-122.63809985464304,Entire home/apt,185,1,0,,,1,28
6433274,Wonderful National Historic Home,32342870,Stephen,,Hosford-Abernethy,45.50875596972293,-122.65436390254055,Entire home/apt,125,2,47,2015-12-26,6.32,1,127
4481444,Cute Cottage in SE Clinton area!,16113117,Kristen,,Hosford-Abernethy,45.50199978346695,-122.64390004032232,Entire home/apt,99,1,103,2015-12-07,7.39,2,358
1608138,Sunny SE Portland Bungalow,720757,,,Hosford-Abernethy,45.50355545532115,-122.63568862730963,Entire home/apt,240,1,5,2015-08-24,0.95,1,334
1091930,FabulousRoomClose-inSE Walkscore93!,837596,Lucinda,,Hosford-Abernethy,45.50051786790916,-122.64541701087742,Private room,45,3,166,2015-12-12,5.46,2,331
4311413,Perfect Location & private bathroom,14057350,Zuzana,,Hosford-Abernethy,45.500158064771,-122.63650485796714,Private room,64,2,73,2015-10-10,5.24,3,152
4663595,charming private historic central 1,13762578,Yanna,,Hosford-Abernethy,45.501579880883725,-122.64517342020977,Entire home/apt,115,2,62,2015-12-27,4.96,3,349
2361635,The Big Yellow House in SE Portland,12061220,Carolyn,,Hosford-Abernethy,45.50006114023975,-122.63954582837243,Private room,72,2,23,2015-12-20,2.44,2,364
6836688,Sweet Garden Perch! Ideal Spot.,6744152,Greg And Jen,,Hosford-Abernethy,45.50125042626218,-122.64216919678314,Entire home/apt,124,2,32,2015-12-15,5.78,1,41
9292524,Garden Home: SE Division/Clinton,12193462,Ann,,Hosford-Abernethy,45.502455574910854,-122.64062887685185,Entire home/apt,145,2,0,,,1,165
6900292,Bright Airy Manor in Heart of PDX,4088174,Sydney & Jeremy,,Hosford-Abernethy,45.503999424195186,-122.65174982147691,Private room,98,1,31,2015-12-19,5.89,1,178
3271207,Cute Cottage in Ladd's Addition,34646,Patricia,,Hosford-Abernethy,45.505836506435685,-122.64566249392006,Entire home/apt,105,2,111,2015-12-15,5.87,1,357
6121504,Gorgeous and Cozy 1-Bedroom Loft,20294653,EmiLion,,Hosford-Abernethy,45.50905900973474,-122.65547770866506,Entire home/apt,97,1,19,2015-12-07,2.43,1,288
993073,PDX Eco Cottage Guesthouse,5455260,Susan,,Hosford-Abernethy,45.50758128094316,-122.64720206375698,Entire home/apt,160,2,82,2015-12-21,2.63,1,291
3303145,New house - Perfect central SE spot,16682197,Scott And Gillian,,Hosford-Abernethy,45.51096421264353,-122.64976722459345,Entire home/apt,175,2,88,2015-11-29,4.83,1,346
7989338,SE Division/Clinton 2 bdrm Home!,38155723,Cynthia,,Hosford-Abernethy,45.501033861749534,-122.64374491708688,Entire home/apt,100,1,10,2015-12-08,2.75,2,17
5252426,Welcome to the Big Yellow House 2,12061220,Carolyn,,Hosford-Abernethy,45.49947469786033,-122.63851811786441,Private room,65,2,11,2015-11-29,1.47,2,363
5555822,Close-in SE Stumptown Retreat,28803849,,,Hosford-Abernethy,45.501618489647484,-122.64916000448096,Entire home/apt,210,2,40,2015-12-16,4.15,1,361
4211490,SE Division-Clinton Central,21854745,Julie,,Hosford-Abernethy,45.502621992346924,-122.64207914484365,Private room,88,2,55,2015-12-06,3.61,1,365
7160676,Clinton/Division Cat-Lovers Bungalo,10945771,Kristin,,Hosford-Abernethy,45.50027554514996,-122.63884655090918,Entire home/apt,134,3,3,2015-09-27,0.59,1,0
566103,Old Portland SE Clinton/Division ,1115782,Elliott,,Hosford-Abernethy,45.50761755325423,-122.63965036389487,Entire home/apt,250,2,20,2015-09-27,0.48,1,127
2965729,Artist Abode- Hawthorne ,15132295,,,Hosford-Abernethy,45.50888500216204,-122.64739032532358,Entire home/apt,115,2,10,2015-10-05,0.53,1,0
5772429,Room 3 at the Garden Guest House,16284156,Beata & Michael,,Richmond,45.51159924152494,-122.61958314644576,Private room,54,1,39,2015-12-20,4.48,4,173
2889682,Heart of Hawthorne--1910 Bungalow 2,7759391,Kerry,,Richmond,45.50863877329921,-122.62194441122054,Private room,65,2,31,2015-10-27,1.67,2,365
452908,Location. Location. Location.,2250176,Leslie,,Richmond,45.50302497102441,-122.62888220208542,Private room,85,2,87,2015-07-27,2.04,1,325
4720782,Charming SE Hawthorne Apartment,11452620,Mago,,Richmond,45.51128021256433,-122.63331517302477,Entire home/apt,99,3,10,2015-10-11,1.05,1,313
6871294,Division-2 Bedrooms in House: Rm #2,2450030,Deborah,,Richmond,45.50506305703968,-122.6136836414922,Private room,65,2,12,2015-12-07,1.85,2,365
253396,Lovely Room/Walk to Great Cuisine!,1330435,Kaffka,,Richmond,45.508219743972504,-122.6252434492218,Private room,75,1,42,2015-10-13,1.29,1,365
1063635,Quiet bedroom near downtown PDX,5742402,Mark,,Richmond,45.50950694798516,-122.63109751108443,Private room,90,1,12,2015-07-24,1.62,1,334
8869528,Small house in the cente of S.E pdx,46426126,Christopher,,Richmond,45.50094604325091,-122.62184650295707,Private room,80,1,0,,,1,365
7279243,Charming Studio in SE PDX,38113379,Kurt & Nathalie,,Richmond,45.5016301325896,-122.63396719731419,Entire home/apt,90,1,21,2015-12-23,10.50,1,277
3898216,SE Portland Richmond Private Studio,20180480,Martin And Grace,,Richmond,45.50100902977655,-122.62233886207895,Entire home/apt,79,2,98,2015-12-29,5.95,1,306
8150592,Private room in Portlandia,132949,Caitlin And Amanda,,Richmond,45.49806655275265,-122.61984414716144,Private room,44,2,4,2015-11-23,1.20,1,30
6953627,"Colorful and cozy, Clinton/Division",8471191,Jenna,,Richmond,45.50308019143428,-122.61791915839126,Entire home/apt,99,2,8,2015-11-03,1.34,1,65
10140659,Cozy Basement Suite,49888350,Ivy,,Richmond,45.499443244363704,-122.62305985557823,Private room,70,1,1,2015-12-27,1,1,363
8035899,Bright beautiful apt on Division,2801125,Katie,,Richmond,45.50487305994652,-122.6179623247107,Entire home/apt,90,3,1,2015-09-08,0.26,1,103
9512936,Location! Hip and Modern Zen in SE,9797783,Jorge,,Richmond,45.508561437866895,-122.6179606233885,Entire home/apt,199,1,2,2015-12-13,1.87,1,344
1650401,"Hawthorne ""Apartment in the Sky""",1178421,Stephanie,,Richmond,45.50988569165751,-122.61474865651964,Entire home/apt,99,1,112,2015-12-27,4.03,2,340
4540765,In the Heart of vibrant SE Portland,1374638,Ken And Spyder,,Richmond,45.50599126818003,-122.62951332149619,Private room,65,2,52,2015-12-10,4.24,1,363
8271483,Spacious room in close-in SE home,3035279,Rosie,,Richmond,45.50306132524139,-122.62216921223204,Private room,50,2,1,2015-09-14,0.27,1,90
3021936,Modern 1BD/BA Apt on SE Division,10805053,Devan,,Richmond,45.50402891440551,-122.62951282269063,Entire home/apt,140,1,6,2015-07-24,0.34,1,209
8518457,Colorful Hawthorne House,40164644,Mandy,,Richmond,45.51093118461815,-122.615605664999,Entire home/apt,260,1,1,2015-11-28,0.86,2,75
9303113,Lovely Craftsman Near Hawthorne,5672045,Kathryn,,Richmond,45.509123426790396,-122.6252703229049,Entire home/apt,139,2,0,,,1,31
7772890,SE Portland Bungalow,312434,Ben,,Richmond,45.50903660448706,-122.61689392961537,Entire home/apt,180,1,6,2015-10-12,1.28,1,365
2380024,Sunlit Room in Hawthorne District,553760,Jamie And Andrew,,Richmond,45.5118039675876,-122.61544138996918,Private room,48,1,71,2015-11-11,3.16,1,82
5095736,Flat btwn Hawthorne & Division,26330844,Lise,,Richmond,45.509151837073674,-122.6224354623598,Entire home/apt,75,2,54,2015-12-08,4.94,1,195
2854381,Vintage 3B Hawthorne Home,4066898,Kelly,,Richmond,45.51059508149709,-122.62943861097295,Entire home/apt,140,2,8,2015-12-27,0.43,1,241
5944676,Hawthorne and 41st Apartment,25690264,Jamie,,Richmond,45.51076979214473,-122.61898623202747,Entire home/apt,99,1,11,2015-12-13,3.98,1,339
5693546,♥ Vintage Charmer on Division! ♥ ,27974994,White Spider,,Richmond,45.504580370565755,-122.61715564305567,Entire home/apt,169,1,23,2015-11-08,2.41,2,350
4121134,SE. Portland Lovely 1911 Craftsman,8569621,Jennifer,,Richmond,45.50692066735635,-122.61994965014452,Entire home/apt,97,4,0,,,1,43
1851510,Inn Off Hawthorne Upper Level,4966686,Marc,,Richmond,45.51124237201216,-122.62097603384312,Entire home/apt,90,2,61,2015-12-07,2.34,2,282
3924898,Sleek Southeast Score,20332999,Jess And Mark,,Richmond,45.50282315821208,-122.62731795628521,Entire home/apt,315,5,2,2015-12-28,1.67,2,77
6202051,"Private Oasis, Amazing SE Location",32163355,Torrance,,Richmond,45.50333673698101,-122.62712888966952,Private room,88,2,33,2015-12-23,4.78,1,341
5187118,Master suite in Hawthorne district,1770033,Eric,,Richmond,45.506773415415736,-122.62312899867331,Private room,44,22,2,2015-10-12,0.19,1,365
9388777,Inner SE Portland Hideaway,48702724,Shari,,Richmond,45.501610564870184,-122.63537110949463,Entire home/apt,155,1,0,,,1,365
3425854,"New Eco Cottage, Great Location",16835930,Brent,,Richmond,45.5102142244853,-122.61855373070314,Entire home/apt,115,2,89,2015-12-19,4.92,1,364
1426481,Master Loft; Heart of SE Dining Row,382760,Kyle And Elle,,Richmond,45.50588758187136,-122.62542691731333,Private room,95,5,27,2015-09-06,1.47,1,359
8608806,Private Room in Division Guesthouse,45290628,Bluebird,,Richmond,45.506141674538256,-122.62893449640106,Private room,65,1,6,2015-12-28,2.31,5,229
4457868,Modern garden apartment/tiny house,3022438,Erin,,Richmond,45.50729867566119,-122.61349621017688,Entire home/apt,75,1,81,2015-12-20,5.77,1,260
6103881,Beautiful Home - Walk to Everything,22819967,Kate,,Richmond,45.50346406812219,-122.62052930612485,Entire home/apt,195,1,3,2015-09-07,0.43,1,229
7857619,Dorm Room no shower,41406697,TravisB,,Richmond,45.50651936460691,-122.62034441008647,Shared room,82,1,0,,,1,115
9813306,Spacious Room in Old Portland House,50552792,McKenzie,,Richmond,45.503048962893786,-122.62124856311176,Private room,35,3,0,,,1,0
2825531,Funky Craftsman Cottage by Division,9216548,Sam,,Richmond,45.501995459205986,-122.6146309771744,Entire home/apt,113,1,30,2015-10-18,3.95,1,6
1381658,"Lovely, private studio apartment",4909395,,,Richmond,45.50565804861129,-122.62065268257699,Entire home/apt,50,30,49,2015-09-17,1.65,1,321
1344526,Hip Hawthorne/Division ModernStudio,7294025,Lisa & Joe,,Richmond,45.50681177941186,-122.62972283588729,Entire home/apt,84,2,79,2015-11-09,2.62,1,360
8882337,Quiet Home in Richmond,1215486,Silas,,Richmond,45.501618645133625,-122.61678993161969,Entire home/apt,120,3,4,2015-12-18,2.00,1,360
4901024,"Hawthorne Hacienda Suite, Portland",25227726,Christine,,Richmond,45.51068252409938,-122.63530215675932,Entire home/apt,95,2,46,2015-12-20,4.22,1,362
6692401,Hawthorne District Cozy Apartment,35028893,Lindy,,Richmond,45.51002623517553,-122.63280356568366,Entire home/apt,80,3,25,2015-12-31,4.26,1,327
6949099,New Studio Apt of SE Division St.,36352215,Joan,,Richmond,45.502257101324126,-122.61092265998367,Entire home/apt,95,2,26,2015-12-01,4.31,1,351
7620850,Breezy Garden Bungalow,37595290,Greg & Cheri,,Richmond,45.499712339114424,-122.62975447224004,Private room,80,1,26,2015-12-10,5.17,1,171
7620997,"Bright, Spacious Heart of Portland",18590525,Tom,,Richmond,45.51068047270302,-122.63317939257715,Private room,62,1,30,2015-12-18,6.00,3,158
2492977,Zen Loft as seen in NY Times!,12759153,Bryan+Jen,,Richmond,45.50695263416722,-122.63070674595826,Entire home/apt,189,3,51,2015-12-26,2.47,3,360
7886651,Private Room & Bath separate level,7057156,Eduardo,,Richmond,45.49994668288196,-122.61048420741768,Private room,75,1,11,2015-11-16,2.52,1,365
5985157,"Charming, central & convenient!",25522998,Tobin,,Richmond,45.50907485392922,-122.6200118229462,Entire home/apt,200,2,12,2015-12-20,1.53,4,329
9387688,Lovingly restored 1911 Home,589016,Steve,,Richmond,45.50928046608147,-122.63169624019038,Entire home/apt,300,1,0,,,2,26
6786210,Stylish Division St Hipster Hideout,443763,Doug,,Richmond,45.50353365259571,-122.62928852488716,Entire home/apt,119,1,37,2015-12-30,5.55,1,160
4503680,Organic ECOasis,4484003,Andersen,,Richmond,45.497365332516964,-122.62292020560544,Private room,60,2,28,2015-11-16,2.63,1,357
4074796,Craftsman in the heart of SE PDX,1339136,Jodi,,Richmond,45.50438203339124,-122.61547880310773,Entire home/apt,225,5,1,2015-08-20,0.22,1,321
8090028,Private Apt Close 2SE Division,9296646,,,Richmond,45.50227617899096,-122.60974064650276,Entire home/apt,40,1,4,2015-10-18,1.03,3,365
3666651,6BD in the Heart & Soul of Portland,18590525,Tom,,Richmond,45.509945785730665,-122.63428952310883,Entire home/apt,259,2,15,2015-12-23,0.87,3,59
3718052,Hawthorne Paradise by the Park,3901470,Jennifer,,Richmond,45.51043884465066,-122.63479517145242,Entire home/apt,110,1,39,2015-07-21,2.31,1,197
4067986,Happy Home in Heart of SE Portland!,16350336,Grace,,Richmond,45.49830292315216,-122.63014380814819,Private room,55,1,12,2015-08-26,0.82,1,365
1826250,Urban Garden Studio,2592211,Joelle And James,,Richmond,45.50801792836123,-122.62979784035215,Private room,75,2,102,2015-12-15,3.99,1,101
8778636,"Cozy 1bd Apt, Inner SE Portland",13123218,Shawna,,Richmond,45.508660111385645,-122.61230162332477,Entire home/apt,63,2,3,2015-12-01,1.64,1,42
9201625,Craftsman in the Heart of Hawthorne,7269594,Sahra And Jasmine,,Richmond,45.51047825545658,-122.6277955582269,Entire home/apt,200,2,0,,,1,186
712682,"Hip Neighborhood, Adorable Bungalow",741049,Amy,,Richmond,45.50330873993096,-122.62385827530332,Entire home/apt,235,4,56,2015-11-27,1.47,1,20
6561769,Swedish decor meets Craftsman charm,1191571,Karin,,Richmond,45.510693584520986,-122.61451886431107,Entire home/apt,160,2,3,2015-07-13,0.42,1,88
65497,Spacious loft space in SE Portland,320128,David,,Richmond,45.505034998653926,-122.61826500122908,Entire home/apt,100,2,0,,,1,57
7328842,Divison/Clinton restaurant row,38393573,Stefan,,Richmond,45.50242383814379,-122.63283897163629,Entire home/apt,150,2,0,,,1,146
1556284,Office w/ Sofa Bed + Full Bath,8284798,Stacy,,Richmond,45.50660660252966,-122.63145235528987,Private room,65,1,0,,,1,365
7790374,Light filled 2-story modern loft,1730971,George And Megs,,Richmond,45.5044797709394,-122.63300918909138,Entire home/apt,258,2,3,2015-09-16,0.69,1,118
1851145,Hawthorne/Division Beautiful Suite,3379729,Dana,,Richmond,45.5112186637705,-122.61622146046165,Entire home/apt,95,3,65,2015-11-12,2.67,1,359
9363112,Richmond Bungalow (Restaurant Row),16020434,Leslie,,Richmond,45.504297750695066,-122.62428419087162,Entire home/apt,130,2,0,,,1,21
4996687,Sunny Room Near Everything,1770033,Eric,,Richmond,45.50531349954482,-122.623146466621,Private room,77,14,2,2015-01-30,0.17,1,365
2132055,"Cool, ""Green"" SE Portland dream!",4303463,James & Vanessa,,Richmond,45.50509222895748,-122.63365078758133,Entire home/apt,125,4,0,,,2,86
2652688,SE Hawthorne/Perfect Private Space,11309878,Surah,,Richmond,45.51100488438634,-122.62436300528051,Private room,85,2,13,2015-07-03,0.73,1,365
